ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,CTM-0218,Hasta 5 páginas: ¡Crea sitios web impresionantes con facilidad!,1,"Hasta 5 páginas Plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. Interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.","Hasta 5 páginas Plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. Interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.",1,525000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0219,Implementacion Sitio Web Institucional,1,Implementación De Sitio Web Institucional,Implementación De Sitio Web Institucional,1,600000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0220,<strong>Ítem: La solución definitiva para tus necesidades</strong>,1,"Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.","Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.",1,675000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0221,Plan Básico Web: ¡Tu sitio web profesional al alcance de tu mano!,1,Plan Básico Web: Tu aliado para una presencia digital sólida Características: Sitio web de una página Dominio personalizado Diseño responsivo Optimización SEO Soporte técnico Beneficios: Establece una presencia en línea,Plan Básico Web: Tu aliado para una presencia digital sólida Características: Sitio web de una página Dominio personalizado Diseño responsivo Optimización SEO Soporte técnico Beneficios: Establece una presencia en línea,1,712000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0222,Plantillas prediseñadas: ¡Crea contenido impactante en minutos!,1,Plantillas predefinidas: la solución para optimizar tus proyectos,Plantillas predefinidas: la solución para optimizar tus proyectos,1,825000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0223,Diseño Personalizado Completo: Crea tu Propia Marca Única,1,"Diseño Personalizado Completo: Creá tu propio mundo, a tu medida.","Diseño Personalizado Completo: Creá tu propio mundo, a tu medida.",1,900000,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,CTM-0224,Implementación de ERP Oracle e-Business Suite,1,Implementación Del Erp Oracle E-Business Suite.,Implementación Del Erp Oracle E-Business Suite.,1,9750000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0225,Implementación de ERP Microsoft Dynamics 365,1,Soporte Y Mantenimiento De Erp Microsoft Dynamics 365.,Soporte Y Mantenimiento De Erp Microsoft Dynamics 365.,1,9600000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0226,Migración de ERP SAP a Odoo,1,Migración De Erp Sap A Odoo.,Migración De Erp Sap A Odoo.,1,9375000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0227,Integración de ERP SAP con Herramientas de BI,1,Integración De Erp Sap Con Herramientas De Bi.,Integración De Erp Sap Con Herramientas De Bi.,1,9525000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0228,Actualización De Versión CRM,1,Actualización De Erp Sap A Última Versión.,Actualización De Erp Sap A Última Versión.,1,9300000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0229,Desarrollo de software personalizado,1,Desarrollo De Soluciones Personalizadas Para Erp Microsoft Dynamics 365.,Desarrollo De Soluciones Personalizadas Para Erp Microsoft Dynamics 365.,1,9150000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0230,Implementación de ERP,1,Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Procesos Y Recursos De Negocio.,Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Procesos Y Recursos De Negocio.,1,9075000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0231,Consultoría en Innovación Tecnológica,1,Innovación Tecnológica,Innovación Tecnológica,1,8925000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0232,Servicios de Integración de ERP con otras Aplicaciones,1,Servicios De Integración De Sistemas Erp Con Otras Aplicaciones.,Servicios De Integración De Sistemas Erp Con Otras Aplicaciones.,1,8550000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0233,Transformación Digital Asistida,1,Asesoría En Transformación Digital Y Organizacional,Asesoría En Transformación Digital Y Organizacional,1,8700000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0234,$1000: La solución integral para tus necesidades financieras,1,1.000 pesos: un billete con historia y valor,1.000 pesos: un billete con historia y valor,1,8775000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0235,Gestión de la cadena de suministro,1,"Servicios De Consultoría Y Construcción De Aplicaciones Para Optimizar, Automatizar Y Hacer Más Eficiente La Cadena De Suministro.","Servicios De Consultoría Y Construcción De Aplicaciones Para Optimizar, Automatizar Y Hacer Más Eficiente La Cadena De Suministro.",1,8325000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0236,Project Management Platforms,1,Gestión De Proyectos,Gestión De Proyectos,1,8475000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0237,Soporte Avanzado ERP,1,Soporte Avanzado Erp,Soporte Avanzado Erp,1,8250000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0238,Gestión de proyectos y portafolio,1,Gestión De Proyectos Con Analítica Y Automatización,Gestión De Proyectos Con Analítica Y Automatización,1,8100000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0239,Consultoría en experiencia del cliente,1,Optimización De La Experiencia Del Cliente,Optimización De La Experiencia Del Cliente,1,7875000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0240,Implementación de CRM,1,"Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Relaciones Con Clientes, Ventas Y Servicio Al Cliente.","Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Relaciones Con Clientes, Ventas Y Servicio Al Cliente.",1,7950000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0241,Gestión de la Producción,1,Supervisión De Producción,Supervisión De Producción,1,7725000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0242,Optimización de Inventarios,1,Gestión Y Reabastecimiento De Inventarios.,Gestión Y Reabastecimiento De Inventarios.,1,7425000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0243,Integración de Sistemas ERP,1,Integración De Sistemas,Integración De Sistemas,1,7500000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0244,Servicios de Certificación y Validación de ERP,1,Servicios De Certificación Y Validación De Sistemas Erp.,Servicios De Certificación Y Validación De Sistemas Erp.,1,7650000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0245,Gestión de Talento y RRHH,1,Solución De Gestión Del Talento Basada En Ia,Solución De Gestión Del Talento Basada En Ia,1,7200000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0246,ERP para Servicios,1,Servicios Integrales De Gestión Y Desarrollo Del Talento Dentro De Las Organizaciones.,Servicios Integrales De Gestión Y Desarrollo Del Talento Dentro De Las Organizaciones.,1,7275000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0247,Integración ERP: Sincroniza tu tienda online y ERP para una gestión eficiente,1,Integración de la tienda en línea con el ERP de la empresa.,Integración de la tienda en línea con el ERP de la empresa.,1,7050000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0248,Implementación de ERP para Retail y Distribuidores,1,Erp Para Distribuidores Y Mayoristas.,Erp Para Distribuidores Y Mayoristas.,1,6900000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0249,Auditoría de sistemas,1,Servicios De Auditoría Y Optimización De Sistemas Erp.,Servicios De Auditoría Y Optimización De Sistemas Erp.,1,6825000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0250,Gestión de Mantenimiento,1,Servicios De Soporte Y Mantenimiento De Sistemas Erp.,Servicios De Soporte Y Mantenimiento De Sistemas Erp.,1,6225000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0251,Servicios de Integración de ERP Ecommerce,1,Servicios De Integración De Sistemas Para Ecommerce.,Servicios De Integración De Sistemas Para Ecommerce.,1,6375000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0252,Implementación de CRM para Retail y Distribuidores,1,Crm Especializado En Distribuidores.,Crm Especializado En Distribuidores.,1,6450000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0253,ERP para Manufactura,1,Integración Erp Y Crm Para Manufactura.,Integración Erp Y Crm Para Manufactura.,1,6600000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0254,Soporte a Usuarios Clave CRM,1,Configuración de Usuarios: La clave para una experiencia de usuario personalizada,Configuración de Usuarios: La clave para una experiencia de usuario personalizada,1,6675000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0255,Gestión de Documentos,1,Servicios De Creación De Soluciones De Gestión Documental Y Archivo Electrónico De Información.,Servicios De Creación De Soluciones De Gestión Documental Y Archivo Electrónico De Información.,1,6000000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0256,ERP para Agroindustria,1,Integración Erp Y Crm Para Agroindustria.,Integración Erp Y Crm Para Agroindustria.,1,6075000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0257,Asesoría en Cumplimiento Normativo,1,Políticas De Cumplimiento.,Políticas De Cumplimiento.,1,5850000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0258,Gestión de Calidad,1,Implementación De Un Sistema De Gestión De Calidad.,Implementación De Un Sistema De Gestión De Calidad.,1,5550000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0259,Consultoría Inicial para Servicios,1,Servicios De Consultoría Estratégica En Sistemas Erp.,Servicios De Consultoría Estratégica En Sistemas Erp.,1,5625000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0260,Implementación Básica: La solución integral para tu negocio,1,"Implementación Básica: la base para el éxito de tu negocio. Optimiza procesos, reduce costos, mejora la calidad y la satisfacción del cliente, y obtiene una ventaja competitiva.","Implementación Básica: la base para el éxito de tu negocio. Optimiza procesos, reduce costos, mejora la calidad y la satisfacción del cliente, y obtiene una ventaja competitiva.",1,5775000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0261,Gestión de Ventas,1,Seguimiento Y Gestión De Ventas Y Clientes.,Seguimiento Y Gestión De Ventas Y Clientes.,1,5400000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0262,Recursos humanos,1,Soluciones De Rrhh Con Análisis De Datos Y Machine Learning.,Soluciones De Rrhh Con Análisis De Datos Y Machine Learning.,1,5250000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0263,Plataforma de Administración de Propiedades,1,Gestión De Propiedades Inmobiliarias,Gestión De Propiedades Inmobiliarias,1,5025000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0264,Integración ERP y CRM para Retail y Distribuidores,1,Integración Erp Y Crm Para Distribuidores.,Integración Erp Y Crm Para Distribuidores.,1,5175000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0265,Plataforma de Facturación y Pagos,1,Automatización De Facturación Y Pagos,Automatización De Facturación Y Pagos,1,4950000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0266,Contabilidad y finanzas,1,"Servicios De Contabilidad, Finanzas Y Asesoría Fiscal Para Empresas.","Servicios De Contabilidad, Finanzas Y Asesoría Fiscal Para Empresas.",1,4725000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0267,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,1,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y protege tus recursos valiosos,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y protege tus recursos valiosos,1,4800000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0268,Implementación de Módulos de Gestión Empresarial a Medida,1,Servicios De Creación Y Personalización De Soluciones De Gestión Empresarial Integradas.,Servicios De Creación Y Personalización De Soluciones De Gestión Empresarial Integradas.,1,4425000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0269,Support for CRM,1,Soporte Crm,Soporte Crm,1,4575000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0270,Gestión de Compras,1,Sistemas De Gestión De Transporte,Sistemas De Gestión De Transporte,1,4200000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0271,Módulo de mantenimiento para Dolibarr,1,Integración Erp Y Ecommerce.,Integración Erp Y Ecommerce.,1,4350000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0272,Consultoría de Gestión para Distribuidores y Mayoristas,1,Consultoría de Gestión para Distribuidores y Mayoristas,Consultoría de Gestión para Distribuidores y Mayoristas,1,3975000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0273,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas,1,Integración de Datos: La clave para desbloquear el valor de tus datos,Integración de Datos: La clave para desbloquear el valor de tus datos,1,4125000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0274,ERP y CRM,1,Integración De Erp Con Crm.,Integración De Erp Con Crm.,1,3750000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0275,Integración con Terceros: Conecta tu negocio con el mundo,1,Integración con Plataformas de Terceros: Conecta tu negocio con el mundo,Integración con Plataformas de Terceros: Conecta tu negocio con el mundo,1,3900000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0276,Gestión de Proveedores,1,Gestión De Relaciones Con Clientes Y Proveedores,Gestión De Relaciones Con Clientes Y Proveedores,1,3600000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0277,Evaluación de desempeño,1,"Análisis de Desempeño del Sistema: Optimiza el rendimiento para el éxito. Monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,","Análisis de Desempeño del Sistema: Optimiza el rendimiento para el éxito. Monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,",1,2850000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0278,Soluciones CRM,1,Infraestructura Ti,Infraestructura Ti,1,2925000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0279,Soporte Técnico ERP,1,Soporte Técnico Continuo.,Soporte Técnico Continuo.,1,3075000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0280,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,1,"Evaluación Inicial de Sistemas: Solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas.","Evaluación Inicial de Sistemas: Solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas.",1,3150000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0281,Mantenimiento Anual Básico: Protege tu inversión y optimiza el rendimiento de tu equipo,1,Mantenimiento Anual Básico: La tranquilidad de un hogar protegido,Mantenimiento Anual Básico: La tranquilidad de un hogar protegido,1,3300000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0282,Licencia de Usuario (x10): ¡Ampliá tu alcance y potenciá tu negocio!,1,Licencia de Usuario (x10): ¡Amplía tu alcance y potencia tu negocio!,Licencia de Usuario (x10): ¡Amplía tu alcance y potencia tu negocio!,1,3375000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0283,Plan de Contingencia: Guía esencial para la preparación ante emergencias,1,Plan de Contingencia: Tu escudo ante lo inesperado,Plan de Contingencia: Tu escudo ante lo inesperado,1,3525000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0284,Plataforma de Gestión de Flotas,1,Gestión Eficiente De Flotas De Entrega,Gestión Eficiente De Flotas De Entrega,1,2475000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0285,Software ERP,1,Gestión De Proyectos De Construcción,Gestión De Proyectos De Construcción,1,2550000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0286,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,2700000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0287,Optimización de Operaciones Logísticas,1,Optimización De Logística,Optimización De Logística,1,2250000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0288,Optimización de Estrategias de Ventas,1,Optimización De Producción,Optimización De Producción,1,2325000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0289,5 usuarios: la solución perfecta para equipos pequeños y medianos,1,5 Usuarios: La solución integral para la gestión de equipos,5 Usuarios: La solución integral para la gestión de equipos,1,2100000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0290,Control de Pedidos,1,Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real!,Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real!,1,1050000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0291,Fidelización de Clientes,1,Fidelización de Clientes,Fidelización de Clientes,1,1200000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0292,Gestión de Órdenes de Trabajo,1,Gestión de Órdenes de Trabajo,Gestión de Órdenes de Trabajo,1,1275000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0293,Seguimiento de Tiempos y Costos,1,Seguimiento de Tiempos y Costos,Seguimiento de Tiempos y Costos,1,1425000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0294,Implementación de ERP y CRM para pymes: Optimiza tus procesos y crece,1,Implementación básica de ERP y CRM para pymes: la solución integral para el crecimiento empresarial,Implementación básica de ERP y CRM para pymes: la solución integral para el crecimiento empresarial,1,1500000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0295,Integración de Módulos ERP: Amplía las Funcionalidades de tu Sistema,1,"Integración de Módulos Adicionales: Optimiza tus operaciones con conectividad perfecta, automatización de procesos y personalización flexible.","Integración de Módulos Adicionales: Optimiza tus operaciones con conectividad perfecta, automatización de procesos y personalización flexible.",1,1650000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0296,Adaptación a Cambios Regulatorios: Mantente al día con las últimas normativas,1,Adaptación a Cambios Regulatorios: Navegando el panorama regulatorio en constante evolución,Adaptación a Cambios Regulatorios: Navegando el panorama regulatorio en constante evolución,1,1725000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0297,"Gestión Avanzada de Datos: Centraliza, Analiza y Automatiza tus Procesos para el Éxito Empresarial",1,"Gestión Avanzada de Datos: Centraliza, estandariza, procesa, analiza y visualiza datos para mejorar la toma de decisiones, la eficiencia y la ventaja competitiva.","Gestión Avanzada de Datos: Centraliza, estandariza, procesa, analiza y visualiza datos para mejorar la toma de decisiones, la eficiencia y la ventaja competitiva.",1,1875000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0298,Servicios de Migración de ERP: La clave para una transformación empresarial sin problemas,1,Servicios de Migración de Sistemas ERP: La clave para una transformación empresarial sin problemas,Servicios de Migración de Sistemas ERP: La clave para una transformación empresarial sin problemas,1,2025000,Servicios > ERP y CRM,"servicio,clientum"
,simple,CTM-0299,Online Learning Platforms,1,Plataformas De Aprendizaje En Línea,Plataformas De Aprendizaje En Línea,1,450000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0300,Gestión de Proyectos Ágiles,1,Solución De Gestión De Proyectos Ágiles Con Ia,Solución De Gestión De Proyectos Ágiles Con Ia,1,450000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0301,Capacitación en Desarrollo Web,1,Desarrollo De Competencias Digitales.,Desarrollo De Competencias Digitales.,1,412000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0302,Consultoría en Estrategia de TI,1,Estrategia De Ti,Estrategia De Ti,1,412000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0303,Formación en UX/UI Design,1,Formación En Ux/Ui Design,Formación En Ux/Ui Design,1,412000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0304,Technology Training,1,Formación Tecnológica,Formación Tecnológica,1,375000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0305,Capacitación en Procesos de Negocio para ERP Odoo,1,Capacitación En Procesos De Negocio Para Erp Odoo.,Capacitación En Procesos De Negocio Para Erp Odoo.,1,375000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0306,Capacitación en Análisis de Datos,1,Capacitación En Analítica De Datos,Capacitación En Analítica De Datos,1,375000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0307,Cursos en Tecnologías Digitales,1,"Servicios De Capacitación Especializada En Herramientas, Técnicas Y Tendencias Tecnológicas.","Servicios De Capacitación Especializada En Herramientas, Técnicas Y Tendencias Tecnológicas.",1,338000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0308,Plataforma E-Learning,1,Mantenimiento De E-Learning,Mantenimiento De E-Learning,1,338000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0309,Talleres y Seminarios,1,Talleres Sobre Nuevas Tecnologías.,Talleres Sobre Nuevas Tecnologías.,1,300000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0310,Capacitación en Marketing Digital,1,Capacitación En Marketing Digital,Capacitación En Marketing Digital,1,300000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0311,Capacitación en Uso de CRM,1,Capacitación En Crm,Capacitación En Crm,1,338000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0312,Capacitación empresarial,1,Servicios De Capacitación Y Entrenamiento Corporativo.,Servicios De Capacitación Y Entrenamiento Corporativo.,1,300000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0313,Capacitación en Ciberseguridad,1,Capacitación En Ciberseguridad,Capacitación En Ciberseguridad,1,262000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0314,Talleres de Capacitación en Gestión,1,Capacitación En Herramientas De Gestión.,Capacitación En Herramientas De Gestión.,1,262000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0315,Servicios de capacitación,1,Servicios De Capacitación Y Entrenamiento Para El Desarrollo De Competencias Del Personal.,Servicios De Capacitación Y Entrenamiento Para El Desarrollo De Competencias Del Personal.,1,262000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0316,Capacitación y formación,1,Servicios De Capacitación En Habilidades Y Competencias Para La Transformación Digital.,Servicios De Capacitación En Habilidades Y Competencias Para La Transformación Digital.,1,225000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0317,Capacitación en liderazgo y gestión de equipos,1,Capacitación En Liderazgo,Capacitación En Liderazgo,1,225000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0318,Workshops and Seminars,1,Talleres Y Seminarios,Talleres Y Seminarios,1,188000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0319,Formación de Usuarios Avanzada: Domina tus habilidades y lleva tu productividad al siguiente nivel,1,Capacitación de Usuarios Avanzada: Domina tus herramientas y potencia tu productividad,Capacitación de Usuarios Avanzada: Domina tus herramientas y potencia tu productividad,1,188000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0320,Capacitación en inteligencia artificial,1,Capacitación En Ia,Capacitación En Ia,1,225000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0321,Capacitación en habilidades blandas,1,"Capacitación Inicial: ¡Tu puerta de entrada al mundo del éxito profesional! Cursos prácticos, instructores expertos, aprendizaje flexible y certificación reconocida para mejorar tus habilidades, avanzar en tu carrera y a","Capacitación Inicial: ¡Tu puerta de entrada al mundo del éxito profesional! Cursos prácticos, instructores expertos, aprendizaje flexible y certificación reconocida para mejorar tus habilidades, avanzar en tu carrera y a",1,150000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0322,Taller de emprendimiento,1,Taller Práctico De Capacitación En Emprendimiento.,Taller Práctico De Capacitación En Emprendimiento.,1,188000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0323,Plataforma de Aprendizaje en Línea,1,Cursos Y Recursos Educativos En Línea,Cursos Y Recursos Educativos En Línea,1,150000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0324,Formación en idiomas,1,Cursos De Aprendizaje De Idiomas A Distancia A Través De Una Plataforma Online.,Cursos De Aprendizaje De Idiomas A Distancia A Través De Una Plataforma Online.,1,142000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0325,Capacitación básica en CMS: Domina los fundamentos para gestionar tu sitio web,1,"Capacitación integral en gestión web para crear y administrar sitios web profesionales, impulsar el crecimiento digital y desarrollar habilidades valiosas.","Capacitación integral en gestión web para crear y administrar sitios web profesionales, impulsar el crecimiento digital y desarrollar habilidades valiosas.",1,90000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0326,Capacitación Integral en E-Commerce: Domina el Comercio Electrónico y Potencia tu Negocio,1,Capacitación Integral en E-Commerce: Tu puerta de entrada al éxito en el comercio electrónico.,Capacitación Integral en E-Commerce: Tu puerta de entrada al éxito en el comercio electrónico.,1,105000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0327,Capacitación básica: el primer paso para tu éxito profesional,1,"Capacitación Básica: La clave para el éxito profesional. Cursos en línea y presenciales, instructores expertos, material interactivo y certificación reconocida. Mejora tus habilidades, avanza en tu carrera, gana confianz","Capacitación Básica: La clave para el éxito profesional. Cursos en línea y presenciales, instructores expertos, material interactivo y certificación reconocida. Mejora tus habilidades, avanza en tu carrera, gana confianz",1,112000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0328,Capacitación y Entrenamiento en ERP: Maximiza la Adopción y Aprovechamiento de tu Sistema,1,Servicios de Capacitación y Entrenamiento en Sistemas Erp,Servicios de Capacitación y Entrenamiento en Sistemas Erp,1,128000,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,CTM-0329,Personalización de Experiencias en Tiempo Real,1,Personalización En Tiempo Real,Personalización En Tiempo Real,1,900000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0330,Servicio de Desarrollo de Programa de Afiliación: Aumenta el Tráfico y las Ventas de tu Ecommerce,1,Servicio de Desarrollo de Programa de Afiliación para E-commerce: Impulsa tu negocio online con alianzas estratégicas.,Servicio de Desarrollo de Programa de Afiliación para E-commerce: Impulsa tu negocio online con alianzas estratégicas.,1,900000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0331,Segmentación Avanzada para Estrategias de Marketing,1,Servicio de Email Marketing para Ecommerce: Tu aliado para conectar con tus clientes,Servicio de Email Marketing para Ecommerce: Tu aliado para conectar con tus clientes,1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0332,Recomendaciones de Productos Personalizadas,1,Recomendaciones Personalizadas,Recomendaciones Personalizadas,1,900000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0333,Content Creation and Management,1,Gestión De Contenido,Gestión De Contenido,1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0334,Campaña de publicidad,1,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0335,SEO Basic Package,1,Seo Avanzado,Seo Avanzado,1,750000,Servicios > Marketing Digital,"servicio,clientum"
