ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-CTM-0212,Servicio de Envío y Logística,1,Servicios De Entrega Y Logística Para Ecommerce.,Servicios De Entrega Y Logística Para Ecommerce.,1,1275.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0213,Optimización de Tienda Virtual: Mejora tu rendimiento y aumenta tus ventas,1,"Optimización del Rendimiento: La clave para el éxito empresarial. Analiza datos en tiempo real, identifica cuellos de botella, brinda recomendaciones personalizadas, automatiza procesos y genera informes. Mejora la efici","Optimización del Rendimiento: La clave para el éxito empresarial. Analiza datos en tiempo real, identifica cuellos de botella, brinda recomendaciones personalizadas, automatiza procesos y genera informes. Mejora la efici",1,975.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0214,Implementación de Módulos Adicionales: Mejora tu Sitio Web con Funcionalidades Esenciales,1,"Implementación de Módulos Adicionales: Solución integral para optimizar operaciones, integrando funcionalidades, automatizando procesos y personalizando para necesidades específicas.","Implementación de Módulos Adicionales: Solución integral para optimizar operaciones, integrando funcionalidades, automatizando procesos y personalizando para necesidades específicas.",1,105.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0215,¡Crea tu Tienda Online Básica y Vende en Internet Hoy!,1,Implementación de Tienda Online Básica: ¡Tu puerta de entrada al comercio electrónico!,Implementación de Tienda Online Básica: ¡Tu puerta de entrada al comercio electrónico!,1,1125.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0216,Diseño de sitio web corporativo,1,Diseño De Sitios Corporativos,Diseño De Sitios Corporativos,1,12.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0217,Plan Tienda Online Basico pagado cada 1 mes,1,Plan Mensual Tienda Online Marketplace,Plan Mensual Tienda Online Marketplace,1,9.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0218,Hasta 5 páginas: ¡Crea sitios web impresionantes con facilidad!,1,"Hasta 5 páginas Plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. Interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.","Hasta 5 páginas Plataforma de creación de contenido que permite crear y compartir documentos de hasta 5 páginas. Interfaz intuitiva, diseño elegante y compatible con múltiples dispositivos.",1,525.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0219,Implementación Sitio Web Institucional,1,Implementación De Sitio Web Institucional,Implementación De Sitio Web Institucional,1,6.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0220,<strong>Ítem: La solución definitiva para tus necesidades</strong>,1,"Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.","Ítem: el compañero perfecto para tu vida diaria, diseñado para mejorar la productividad, reducir el estrés y brindar comodidad y conveniencia.",1,675.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0221,Plan Básico Web: ¡Tu sitio web profesional al alcance de tu mano!,1,Plan Básico Web: Tu aliado para una presencia digital sólida Características: Sitio web de una página Dominio personalizado Diseño responsivo Optimización SEO Soporte técnico Beneficios: Establece una presencia en línea,Plan Básico Web: Tu aliado para una presencia digital sólida Características: Sitio web de una página Dominio personalizado Diseño responsivo Optimización SEO Soporte técnico Beneficios: Establece una presencia en línea,1,712.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0222,Plantillas prediseñadas: ¡Crea contenido impactante en minutos!,1,Plantillas predefinidas: la solución para optimizar tus proyectos,Plantillas predefinidas: la solución para optimizar tus proyectos,1,825.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0223,Diseño Personalizado Completo: Crea tu Propia Marca Única,1,"Diseño Personalizado Completo: Creá tu propio mundo, a tu medida.","Diseño Personalizado Completo: Creá tu propio mundo, a tu medida.",1,9.0,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-CTM-0224,Implementación de ERP Oracle e-Business Suite,1,Implementación Del Erp Oracle E-Business Suite.,Implementación Del Erp Oracle E-Business Suite.,1,975.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0225,Implementación de ERP Microsoft Dynamics 365,1,Soporte Y Mantenimiento De Erp Microsoft Dynamics 365.,Soporte Y Mantenimiento De Erp Microsoft Dynamics 365.,1,96.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0226,Migración de ERP SAP a Odoo,1,Migración De Erp Sap A Odoo.,Migración De Erp Sap A Odoo.,1,9375.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0227,Integración de ERP SAP con Herramientas de BI,1,Integración De Erp Sap Con Herramientas De Bi.,Integración De Erp Sap Con Herramientas De Bi.,1,9525.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0228,Actualización De Versión CRM,1,Actualización De Erp Sap A Última Versión.,Actualización De Erp Sap A Última Versión.,1,93.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0229,Desarrollo de software personalizado,1,Desarrollo De Soluciones Personalizadas Para Erp Microsoft Dynamics 365.,Desarrollo De Soluciones Personalizadas Para Erp Microsoft Dynamics 365.,1,915.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0230,Implementación de ERP,1,Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Procesos Y Recursos De Negocio.,Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Procesos Y Recursos De Negocio.,1,9075.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0231,Consultoría en Innovación Tecnológica,1,Innovación Tecnológica,Innovación Tecnológica,1,8925.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0232,Servicios de Integración de ERP con otras Aplicaciones,1,Servicios De Integración De Sistemas Erp Con Otras Aplicaciones.,Servicios De Integración De Sistemas Erp Con Otras Aplicaciones.,1,855.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0233,Transformación Digital Asistida,1,Asesoría En Transformación Digital Y Organizacional,Asesoría En Transformación Digital Y Organizacional,1,87.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0235,Gestión de la cadena de suministro,1,"Servicios De Consultoría Y Construcción De Aplicaciones Para Optimizar, Automatizar Y Hacer Más Eficiente La Cadena De Suministro.","Servicios De Consultoría Y Construcción De Aplicaciones Para Optimizar, Automatizar Y Hacer Más Eficiente La Cadena De Suministro.",1,8325.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0236,Project Management Platforms,1,Gestión De Proyectos,Gestión De Proyectos,1,8475.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0237,Soporte Avanzado ERP,1,Soporte Avanzado Erp,Soporte Avanzado Erp,1,825.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0238,Gestión de proyectos y portafolio,1,Gestión De Proyectos Con Analítica Y Automatización,Gestión De Proyectos Con Analítica Y Automatización,1,81.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0239,Consultoría en experiencia del cliente,1,Optimización De La Experiencia Del Cliente,Optimización De La Experiencia Del Cliente,1,7875.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0240,Implementación de CRM,1,"Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Relaciones Con Clientes, Ventas Y Servicio Al Cliente.","Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Relaciones Con Clientes, Ventas Y Servicio Al Cliente.",1,795.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0241,Gestión de la Producción,1,Supervisión De Producción,Supervisión De Producción,1,7725.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0242,Optimización de Inventarios,1,Gestión Y Reabastecimiento De Inventarios.,Gestión Y Reabastecimiento De Inventarios.,1,7425.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0243,Integración de Sistemas ERP,1,Integración De Sistemas,Integración De Sistemas,1,75.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0244,Servicios de Certificación y Validación de ERP,1,Servicios De Certificación Y Validación De Sistemas Erp.,Servicios De Certificación Y Validación De Sistemas Erp.,1,765.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0245,Gestión de Talento y RRHH,1,Solución De Gestión Del Talento Basada En Ia,Solución De Gestión Del Talento Basada En Ia,1,72.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0246,ERP para Servicios,1,Servicios Integrales De Gestión Y Desarrollo Del Talento Dentro De Las Organizaciones.,Servicios Integrales De Gestión Y Desarrollo Del Talento Dentro De Las Organizaciones.,1,7275.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0247,Integración ERP: Sincroniza tu tienda online y ERP para una gestión eficiente,1,Integración de la tienda en línea con el ERP de la empresa.,Integración de la tienda en línea con el ERP de la empresa.,1,705.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0248,Implementación de ERP para Retail y Distribuidores,1,Erp Para Distribuidores Y Mayoristas.,Erp Para Distribuidores Y Mayoristas.,1,69.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0249,Auditoría de sistemas,1,Servicios De Auditoría Y Optimización De Sistemas Erp.,Servicios De Auditoría Y Optimización De Sistemas Erp.,1,6825.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0250,Gestión de Mantenimiento,1,Servicios De Soporte Y Mantenimiento De Sistemas Erp.,Servicios De Soporte Y Mantenimiento De Sistemas Erp.,1,6225.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0251,Servicios de Integración de ERP Ecommerce,1,Servicios De Integración De Sistemas Para Ecommerce.,Servicios De Integración De Sistemas Para Ecommerce.,1,6375.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0252,Implementación de CRM para Retail y Distribuidores,1,Crm Especializado En Distribuidores.,Crm Especializado En Distribuidores.,1,645.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0253,ERP para Manufactura,1,Integración Erp Y Crm Para Manufactura.,Integración Erp Y Crm Para Manufactura.,1,66.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0254,Soporte a Usuarios Clave CRM,1,Configuración de Usuarios: La clave para una experiencia de usuario personalizada,Configuración de Usuarios: La clave para una experiencia de usuario personalizada,1,6675.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0255,Gestión de Documentos,1,Servicios De Creación De Soluciones De Gestión Documental Y Archivo Electrónico De Información.,Servicios De Creación De Soluciones De Gestión Documental Y Archivo Electrónico De Información.,1,6.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0256,ERP para Agroindustria,1,Integración Erp Y Crm Para Agroindustria.,Integración Erp Y Crm Para Agroindustria.,1,6075.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0257,Asesoría en Cumplimiento Normativo,1,Políticas De Cumplimiento.,Políticas De Cumplimiento.,1,585.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0258,Gestión de Calidad,1,Implementación De Un Sistema De Gestión De Calidad.,Implementación De Un Sistema De Gestión De Calidad.,1,555.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0259,Consultoría Inicial para Servicios,1,Servicios De Consultoría Estratégica En Sistemas Erp.,Servicios De Consultoría Estratégica En Sistemas Erp.,1,5625.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0260,Implementación Básica: La solución integral para tu negocio,1,"Implementación Básica: la base para el éxito de tu negocio. Optimiza procesos, reduce costos, mejora la calidad y la satisfacción del cliente, y obtiene una ventaja competitiva.","Implementación Básica: la base para el éxito de tu negocio. Optimiza procesos, reduce costos, mejora la calidad y la satisfacción del cliente, y obtiene una ventaja competitiva.",1,5775.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0261,Gestión de Ventas,1,Seguimiento Y Gestión De Ventas Y Clientes.,Seguimiento Y Gestión De Ventas Y Clientes.,1,54.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0262,Recursos humanos,1,Soluciones De Rrhh Con Análisis De Datos Y Machine Learning.,Soluciones De Rrhh Con Análisis De Datos Y Machine Learning.,1,525.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0263,Plataforma de Administración de Propiedades,1,Gestión De Propiedades Inmobiliarias,Gestión De Propiedades Inmobiliarias,1,5025.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0264,Integración ERP y CRM para Retail y Distribuidores,1,Integración Erp Y Crm Para Distribuidores.,Integración Erp Y Crm Para Distribuidores.,1,5175.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0265,Plataforma de Facturación y Pagos,1,Automatización De Facturación Y Pagos,Automatización De Facturación Y Pagos,1,495.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0266,Contabilidad y finanzas,1,"Servicios De Contabilidad, Finanzas Y Asesoría Fiscal Para Empresas.","Servicios De Contabilidad, Finanzas Y Asesoría Fiscal Para Empresas.",1,4725.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0267,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,1,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y protege tus recursos valiosos,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y protege tus recursos valiosos,1,48.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0268,Implementación de Módulos de Gestión Empresarial a Medida,1,Servicios De Creación Y Personalización De Soluciones De Gestión Empresarial Integradas.,Servicios De Creación Y Personalización De Soluciones De Gestión Empresarial Integradas.,1,4425.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0269,Support for CRM,1,Soporte Crm,Soporte Crm,1,4575.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0270,Gestión de Compras,1,Sistemas De Gestión De Transporte,Sistemas De Gestión De Transporte,1,42.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0271,Módulo de mantenimiento para Dolibarr,1,Integración Erp Y Ecommerce.,Integración Erp Y Ecommerce.,1,435.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0272,Consultoría de Gestión para Distribuidores y Mayoristas,1,Consultoría de Gestión para Distribuidores y Mayoristas,Consultoría de Gestión para Distribuidores y Mayoristas,1,3975.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0273,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas,1,Integración de Datos: La clave para desbloquear el valor de tus datos,Integración de Datos: La clave para desbloquear el valor de tus datos,1,4125.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0274,ERP y CRM,1,Integración De Erp Con Crm.,Integración De Erp Con Crm.,1,375.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0275,Integración con Terceros: Conecta tu negocio con el mundo,1,Integración con Plataformas de Terceros: Conecta tu negocio con el mundo,Integración con Plataformas de Terceros: Conecta tu negocio con el mundo,1,39.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0276,Gestión de Proveedores,1,Gestión De Relaciones Con Clientes Y Proveedores,Gestión De Relaciones Con Clientes Y Proveedores,1,36.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0277,Evaluación de desempeño,1,"Análisis de Desempeño del Sistema: Optimiza el rendimiento para el éxito. Monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,","Análisis de Desempeño del Sistema: Optimiza el rendimiento para el éxito. Monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,",1,285.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0278,Soluciones CRM,1,Infraestructura Ti,Infraestructura Ti,1,2925.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0279,Soporte Técnico ERP,1,Soporte Técnico Continuo.,Soporte Técnico Continuo.,1,3075.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0280,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,1,"Evaluación Inicial de Sistemas: Solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas.","Evaluación Inicial de Sistemas: Solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas.",1,315.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0281,Mantenimiento Anual Básico: Protege tu inversión y optimiza el rendimiento de tu equipo,1,Mantenimiento Anual Básico: La tranquilidad de un hogar protegido,Mantenimiento Anual Básico: La tranquilidad de un hogar protegido,1,33.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0282,Licencia de Usuario (x10): ¡Ampliá tu alcance y potenciá tu negocio!,1,Licencia de Usuario (x10): ¡Amplía tu alcance y potencia tu negocio!,Licencia de Usuario (x10): ¡Amplía tu alcance y potencia tu negocio!,1,3375.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0283,Plan de Contingencia: Guía esencial para la preparación ante emergencias,1,Plan de Contingencia: Tu escudo ante lo inesperado,Plan de Contingencia: Tu escudo ante lo inesperado,1,3525.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0284,Plataforma de Gestión de Flotas,1,Gestión Eficiente De Flotas De Entrega,Gestión Eficiente De Flotas De Entrega,1,2475.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0285,Software ERP,1,Gestión De Proyectos De Construcción,Gestión De Proyectos De Construcción,1,255.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0286,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,27.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0287,Optimización de Operaciones Logísticas,1,Optimización De Logística,Optimización De Logística,1,225.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0288,Optimización de Estrategias de Ventas,1,Optimización De Producción,Optimización De Producción,1,2325.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0289,5 usuarios: la solución perfecta para equipos pequeños y medianos,1,5 Usuarios: La solución integral para la gestión de equipos,5 Usuarios: La solución integral para la gestión de equipos,1,21.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0290,Control de Pedidos,1,Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real!,Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real!,1,105.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0291,Fidelización de Clientes,1,Fidelización de Clientes,Fidelización de Clientes,1,12.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0292,Gestión de Órdenes de Trabajo,1,Gestión de Órdenes de Trabajo,Gestión de Órdenes de Trabajo,1,1275.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0293,Seguimiento de Tiempos y Costos,1,Seguimiento de Tiempos y Costos,Seguimiento de Tiempos y Costos,1,1425.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0294,Implementación de ERP y CRM para pymes: Optimiza tus procesos y crece,1,Implementación básica de ERP y CRM para pymes: la solución integral para el crecimiento empresarial,Implementación básica de ERP y CRM para pymes: la solución integral para el crecimiento empresarial,1,15.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0295,Integración de Módulos ERP: Amplía las Funcionalidades de tu Sistema,1,"Integración de Módulos Adicionales: Optimiza tus operaciones con conectividad perfecta, automatización de procesos y personalización flexible.","Integración de Módulos Adicionales: Optimiza tus operaciones con conectividad perfecta, automatización de procesos y personalización flexible.",1,165.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0296,Adaptación a Cambios Regulatorios: Mantente al día con las últimas normativas,1,Adaptación a Cambios Regulatorios: Navegando el panorama regulatorio en constante evolución,Adaptación a Cambios Regulatorios: Navegando el panorama regulatorio en constante evolución,1,1725.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0297,"Gestión Avanzada de Datos: Centraliza, Analiza y Automatiza tus Procesos para el Éxito Empresarial",1,"Gestión Avanzada de Datos: Centraliza, estandariza, procesa, analiza y visualiza datos para mejorar la toma de decisiones, la eficiencia y la ventaja competitiva.","Gestión Avanzada de Datos: Centraliza, estandariza, procesa, analiza y visualiza datos para mejorar la toma de decisiones, la eficiencia y la ventaja competitiva.",1,1875.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0298,Servicios de Migración de ERP: La clave para una transformación empresarial sin problemas,1,Servicios de Migración de Sistemas ERP: La clave para una transformación empresarial sin problemas,Servicios de Migración de Sistemas ERP: La clave para una transformación empresarial sin problemas,1,2025.0,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-CTM-0299,Online Learning Platforms,1,Plataformas De Aprendizaje En Línea,Plataformas De Aprendizaje En Línea,1,45.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0300,Gestión de Proyectos Ágiles,1,Solución De Gestión De Proyectos Ágiles Con Ia,Solución De Gestión De Proyectos Ágiles Con Ia,1,45.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0301,Capacitación en Desarrollo Web,1,Desarrollo De Competencias Digitales.,Desarrollo De Competencias Digitales.,1,412.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0302,Consultoría en Estrategia de TI,1,Estrategia De Ti,Estrategia De Ti,1,412.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0303,Formación en UX/UI Design,1,Formación En Ux/Ui Design,Formación En Ux/Ui Design,1,412.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0304,Technology Training,1,Formación Tecnológica,Formación Tecnológica,1,375.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0305,Capacitación en Procesos de Negocio para ERP Odoo,1,Capacitación En Procesos De Negocio Para Erp Odoo.,Capacitación En Procesos De Negocio Para Erp Odoo.,1,375.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0306,Capacitación en Análisis de Datos,1,Capacitación En Analítica De Datos,Capacitación En Analítica De Datos,1,375.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0307,Cursos en Tecnologías Digitales,1,"Servicios De Capacitación Especializada En Herramientas, Técnicas Y Tendencias Tecnológicas.","Servicios De Capacitación Especializada En Herramientas, Técnicas Y Tendencias Tecnológicas.",1,338.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0308,Plataforma E-Learning,1,Mantenimiento De E-Learning,Mantenimiento De E-Learning,1,338.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0309,Talleres y Seminarios,1,Talleres Sobre Nuevas Tecnologías.,Talleres Sobre Nuevas Tecnologías.,1,3.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0310,Capacitación en Marketing Digital,1,Capacitación En Marketing Digital,Capacitación En Marketing Digital,1,3.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0311,Capacitación en Uso de CRM,1,Capacitación En Crm,Capacitación En Crm,1,338.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0312,Capacitación empresarial,1,Servicios De Capacitación Y Entrenamiento Corporativo.,Servicios De Capacitación Y Entrenamiento Corporativo.,1,3.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0313,Capacitación en Ciberseguridad,1,Capacitación En Ciberseguridad,Capacitación En Ciberseguridad,1,262.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0314,Talleres de Capacitación en Gestión,1,Capacitación En Herramientas De Gestión.,Capacitación En Herramientas De Gestión.,1,262.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0315,Servicios de capacitación,1,Servicios De Capacitación Y Entrenamiento Para El Desarrollo De Competencias Del Personal.,Servicios De Capacitación Y Entrenamiento Para El Desarrollo De Competencias Del Personal.,1,262.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0316,Capacitación y formación,1,Servicios De Capacitación En Habilidades Y Competencias Para La Transformación Digital.,Servicios De Capacitación En Habilidades Y Competencias Para La Transformación Digital.,1,225.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0317,Capacitación en liderazgo y gestión de equipos,1,Capacitación En Liderazgo,Capacitación En Liderazgo,1,225.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0318,Workshops and Seminars,1,Talleres Y Seminarios,Talleres Y Seminarios,1,188.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0319,Formación de Usuarios Avanzada: Domina tus habilidades y lleva tu productividad al siguiente nivel,1,Capacitación de Usuarios Avanzada: Domina tus herramientas y potencia tu productividad,Capacitación de Usuarios Avanzada: Domina tus herramientas y potencia tu productividad,1,188.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0320,Capacitación en inteligencia artificial,1,Capacitación En Ia,Capacitación En Ia,1,225.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0321,Capacitación en habilidades blandas,1,"Capacitación Inicial: ¡Tu puerta de entrada al mundo del éxito profesional! Cursos prácticos, instructores expertos, aprendizaje flexible y certificación reconocida para mejorar tus habilidades, avanzar en tu carrera y a","Capacitación Inicial: ¡Tu puerta de entrada al mundo del éxito profesional! Cursos prácticos, instructores expertos, aprendizaje flexible y certificación reconocida para mejorar tus habilidades, avanzar en tu carrera y a",1,15.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0322,Taller de emprendimiento,1,Taller Práctico De Capacitación En Emprendimiento.,Taller Práctico De Capacitación En Emprendimiento.,1,188.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0323,Plataforma de Aprendizaje en Línea,1,Cursos Y Recursos Educativos En Línea,Cursos Y Recursos Educativos En Línea,1,15.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0324,Formación en idiomas,1,Cursos De Aprendizaje De Idiomas A Distancia A Través De Una Plataforma Online.,Cursos De Aprendizaje De Idiomas A Distancia A Través De Una Plataforma Online.,1,142.0,Servicios > Formación y Capacitación,"servicio,clientum"
